timestamp,jitter,packetsLost,fractionLost,roundTripTime,totalRoundTripTime,roundTripTimeMeasurements
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458971290772,0.042777,667,0.0390625,5.03305,98.8411,52
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458976399543,0.079933,799,0.121094,5.07137,103.913,53
1773458977651517,0.107877,807,0.03125,0.300369,104.213,54
1773458977651517,0.107877,807,0.03125,0.300369,104.213,54
1773458977651517,0.107877,807,0.03125,0.300369,104.213,54
1773458977651517,0.107877,807,0.03125,0.300369,104.213,54
1773458977651517,0.107877,807,0.03125,0.300369,104.213,54
1773458977651517,0.107877,807,0.03125,0.300369,104.213,54
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458978300121,0.096622,811,0.0546875,0.25531,104.468,55
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979196359,0.029722,822,0.0703125,0.120377,104.589,56
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458979898987,0.027622,829,0.0664062,0.120499,104.709,57
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458981627665,0.033688,846,0.0585938,0.917145,105.626,58
1773458983333834,0.032655,852,0.0273438,0.796051,106.422,59
1773458983333834,0.032655,852,0.0273438,0.796051,106.422,59
1773458983333834,0.032655,852,0.0273438,0.796051,106.422,59
1773458983333834,0.032655,852,0.0273438,0.796051,106.422,59
1773458983625464,0.044022,857,0.0429688,0.120316,106.543,60
1773458983625464,0.044022,857,0.0429688,0.120316,106.543,60
1773458983625464,0.044022,857,0.0429688,0.120316,106.543,60
1773458983625464,0.044022,857,0.0429688,0.120316,106.543,60
1773458983625464,0.044022,857,0.0429688,0.120316,106.543,60
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458984175365,0.044866,864,0.046875,0.1203,106.663,61
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458985458265,0.025677,884,0.0742188,0.133743,106.797,62
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458986880035,0.036677,900,0.046875,0.207581,107.004,63
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458987721402,0.035922,918,0.0742188,0.15361,107.158,64
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458988835961,0.030711,929,0.046875,0.172531,107.33,65
1773458990684342,0.036177,946,0.0429688,0.632553,107.963,66
1773458990684342,0.036177,946,0.0429688,0.632553,107.963,66
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991195749,0.046677,952,0.0585938,0.197006,108.16,67
1773458991960385,0.039055,971,0.078125,0.124527,108.284,68
1773458991960385,0.039055,971,0.078125,0.124527,108.284,68
1773458991960385,0.039055,971,0.078125,0.124527,108.284,68
1773458991960385,0.039055,971,0.078125,0.124527,108.284,68
1773458991960385,0.039055,971,0.078125,0.124527,108.284,68
1773458991960385,0.039055,971,0.078125,0.124527,108.284,68
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458992578768,0.037922,977,0.03125,0.213959,108.498,69
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458993333165,0.037588,991,0.078125,0.249969,108.748,70
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458994247530,0.045211,1005,0.0507812,0.364151,109.113,71
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458995725349,0.039477,1019,0.046875,0.729355,109.842,72
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458996794856,0.037811,1046,0.0585938,0.128586,109.97,73
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773458999184021,0.041,1079,0.0429688,0.674271,110.645,74
1773459000423752,0.057011,1090,0.0625,0.494232,111.139,75
1773459000423752,0.057011,1090,0.0625,0.494232,111.139,75
1773459000423752,0.057011,1090,0.0625,0.494232,111.139,75
1773459000423752,0.057011,1090,0.0625,0.494232,111.139,75
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001253788,0.054688,1096,0.0507812,0.225311,111.364,76
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459001827074,0.043288,1105,0.0546875,0.136002,111.5,77
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
1773459002662360,0.037933,1114,0.0390625,0.143509,111.644,78
