timestamp,FEC_seq_num,status,recover_seq_num,protect_seq_nums,decode_time,search_time,fec_store_time
1772702690146606,12538,fail_NoLoss,,12508_12509_12510_12511_12512_12513_12514_12515_12519_12520_12521_12522_12523_12524_12525_12526_12527_12531_12532_12533_12534_12535_12536,,,38000
1772702690146760,12539,fail_NoLoss,,12508_12509_12510_12511_12512_12513_12514_12515_12519_12520_12521_12522_12523_12524_12525_12526_12527_12531_12532_12533_12534_12535_12536,,,31000
1772702690229546,12548,fail_NoLoss,,12515_12519_12520_12521_12522_12523_12524_12525_12526_12527_12531_12532_12533_12534_12535_12536_12540_12541_12542_12543_12544_12545_12546,,,34000
1772702690229684,12549,fail_NoLoss,,12515_12519_12520_12521_12522_12523_12524_12525_12526_12527_12531_12532_12533_12534_12535_12536_12540_12541_12542_12543_12544_12545_12546,,,26000
1772702690313137,12557,fail_NoLoss,,12524_12525_12526_12527_12531_12532_12533_12534_12535_12536_12540_12541_12542_12543_12544_12545_12546_12547_12550_12551_12552_12553_12554_12555,,,32000
1772702690313265,12558,fail_NoLoss,,12524_12525_12526_12527_12531_12532_12533_12534_12535_12536_12540_12541_12542_12543_12544_12545_12546_12547_12550_12551_12552_12553_12554_12555,,,26000
1772702690397276,12565,fail_NoLoss,,12533_12534_12535_12536_12540_12541_12542_12543_12544_12545_12546_12547_12550_12551_12552_12553_12554_12555_12556_12559_12560_12561_12562_12563_12564,,,31000
1772702690398973,12566,fail_NoLoss,,12533_12534_12535_12536_12540_12541_12542_12543_12544_12545_12546_12547_12550_12551_12552_12553_12554_12555_12556_12559_12560_12561_12562_12563_12564,,,30000
1772702690521620,12575,success,12571,12542_12543_12544_12545_12546_12547_12550_12551_12552_12553_12554_12555_12556_12559_12560_12561_12562_12563_12564_12567_12568_12569_12570_12571_12572_12573,172000,5000,224000
1772702690521887,12576,fail_NoLoss,,12542_12543_12544_12545_12546_12547_12550_12551_12552_12553_12554_12555_12556_12559_12560_12561_12562_12563_12564_12567_12568_12569_12570_12571_12572_12573,,,38000
1772702690610052,12583,fail_NoLoss,,12551_12552_12553_12554_12555_12556_12559_12560_12561_12562_12563_12564_12567_12568_12569_12570_12571_12572_12573_12574_12577_12578_12579_12580_12581_12582,,,36000
1772702690730197,12594,fail_NoLoss,,12560_12561_12562_12563_12564_12567_12568_12569_12570_12571_12572_12573_12574_12577_12578_12579_12580_12581_12582_12585_12586_12587_12588_12589_12590_12591,,,34000
1772702690730335,12595,fail_NoLoss,,12560_12561_12562_12563_12564_12567_12568_12569_12570_12571_12572_12573_12574_12577_12578_12579_12580_12581_12582_12585_12586_12587_12588_12589_12590_12591,,,29000
1772702690818213,12602,fail_NoLoss,,12569_12570_12571_12572_12573_12574_12577_12578_12579_12580_12581_12582_12585_12586_12587_12588_12589_12590_12591_12592_12593_12596_12597_12598_12599_12600,,,31000
1772702690987921,12614,success,12608,12578_12579_12580_12581_12582_12585_12586_12587_12588_12589_12590_12591_12592_12593_12596_12597_12598_12599_12600_12603_12604_12605_12606_12607_12608_12609,178000,5000,228000
1772702690988187,12615,fail_NoLoss,,12578_12579_12580_12581_12582_12585_12586_12587_12588_12589_12590_12591_12592_12593_12596_12597_12598_12599_12600_12603_12604_12605_12606_12607_12608_12609,,,37000
1772702691062106,12622,fail_NoLoss,,12587_12588_12589_12590_12591_12592_12593_12596_12597_12598_12599_12600_12603_12604_12605_12606_12607_12608_12609_12610_12611_12612_12613_12616_12617_12618,,,42000
1772702691197376,12633,fail_NoLoss,,12596_12597_12598_12599_12600_12603_12604_12605_12606_12607_12608_12609_12610_12611_12612_12613_12616_12617_12618_12619_12620_12623_12624_12625_12626_12627,,,35000
1772702691197527,12634,fail_NoLoss,,12596_12597_12598_12599_12600_12603_12604_12605_12606_12607_12608_12609_12610_12611_12612_12613_12616_12617_12618_12619_12620_12623_12624_12625_12626_12627,,,34000
1772702691274149,12640,success,12631,12605_12606_12607_12608_12609_12610_12611_12612_12613_12616_12617_12618_12619_12620_12623_12624_12625_12626_12627_12628_12629_12630_12631_12632_12635_12636,193000,4000,244000
1772702691318026,12645,success,12639,12613_12616_12617_12618_12619_12620_12623_12624_12625_12626_12627_12628_12629_12630_12631_12632_12635_12636_12637_12638_12639_12641_12642_12643_12644,161000,3000,206000
1772702691566631,12662,fail_NoLoss,,12629_12630_12631_12632_12635_12636_12637_12638_12639_12641_12642_12643_12644_12646_12647_12648_12649_12650_12651_12652_12654_12655_12656_12657_12658_12659_12660,,,40000
1772702691611003,12669,fail_NoLoss,,12637_12638_12639_12641_12642_12643_12644_12646_12647_12648_12649_12650_12651_12652_12654_12655_12656_12657_12658_12659_12660_12661_12663_12664_12665_12666_12667_12668,,,39000
1772702691730307,12678,fail_NoLoss,,12646_12647_12648_12649_12650_12651_12652_12654_12655_12656_12657_12658_12659_12660_12661_12663_12664_12665_12666_12667_12668_12670_12671_12672_12673_12674_12675_12676,,,41000
1772702691814741,12686,success,12680,12654_12655_12656_12657_12658_12659_12660_12661_12663_12664_12665_12666_12667_12668_12670_12671_12672_12673_12674_12675_12676_12677_12679_12680_12681_12682_12683_12684,211000,4000,261000
1772702692028152,12701,fail_NoLoss,,12670_12671_12672_12673_12674_12675_12676_12677_12679_12680_12681_12682_12683_12684_12685_12687_12688_12689_12690_12691_12692_12693_12695_12696_12697_12698_12699_12700,,,41000
1772702692148162,12711,fail_NoLoss,,12677_12679_12680_12681_12682_12683_12684_12685_12687_12688_12689_12690_12691_12692_12693_12695_12696_12697_12698_12699_12700_12702_12703_12704_12705_12706_12707_12708,,,40000
1772702692236954,12718,success,12715,12687_12688_12689_12690_12691_12692_12693_12695_12696_12697_12698_12699_12700_12702_12703_12704_12705_12706_12707_12708_12709_12710_12712_12713_12714_12715_12716_12717,206000,4000,257000
1772702692356517,12729,fail_NoLoss,,12695_12696_12697_12698_12699_12700_12702_12703_12704_12705_12706_12707_12708_12709_12710_12712_12713_12714_12715_12716_12717_12719_12720_12721_12722_12723_12724_12725_12726,,,41000
1772702692440855,12737,success,12735,12704_12705_12706_12707_12708_12709_12710_12712_12713_12714_12715_12716_12717_12719_12720_12721_12722_12723_12724_12725_12726_12727_12728_12730_12731_12732_12733_12734_12735,218000,4000,269000
1772702692529005,12745,fail_NoLoss,,12713_12714_12715_12716_12717_12719_12720_12721_12722_12723_12724_12725_12726_12727_12728_12730_12731_12732_12733_12734_12735_12736_12738_12739_12740_12741_12742_12743_12744,,,39000
1772702692648957,12756,success,12752,12722_12723_12724_12725_12726_12727_12728_12730_12731_12732_12733_12734_12735_12736_12738_12739_12740_12741_12742_12743_12744_12746_12747_12748_12749_12750_12751_12752_12753,255000,4000,306000
1772702692731986,12764,fail_NoLoss,,12731_12732_12733_12734_12735_12736_12738_12739_12740_12741_12742_12743_12744_12746_12747_12748_12749_12750_12751_12752_12753_12754_12755_12757_12758_12759_12760_12761_12762,,,40000
1772702692815492,12772,fail_NoLoss,,12740_12741_12742_12743_12744_12746_12747_12748_12749_12750_12751_12752_12753_12754_12755_12757_12758_12759_12760_12761_12762_12763_12765_12766_12767_12768_12769_12770_12771,,,40000
1772702692940978,12783,fail_NoLoss,,12749_12750_12751_12752_12753_12754_12755_12757_12758_12759_12760_12761_12762_12763_12765_12766_12767_12768_12769_12770_12771_12773_12774_12775_12776_12777_12778_12779_12780,,,40000
1772702693029281,12790,fail_NoLoss,,12758_12759_12760_12761_12762_12763_12765_12766_12767_12768_12769_12770_12771_12773_12774_12775_12776_12777_12778_12779_12780_12781_12782_12784_12785_12786_12787_12788_12789,,,40000
1772702693149496,12800,success,12798,12767_12768_12769_12770_12771_12773_12774_12775_12776_12777_12778_12779_12780_12781_12782_12784_12785_12786_12787_12788_12789_12791_12792_12793_12794_12795_12796_12797_12798,223000,5000,273000
1772702693274409,12810,fail_NoLoss,,12777_12778_12779_12780_12781_12782_12784_12785_12786_12787_12788_12789_12791_12792_12793_12794_12795_12796_12797_12798_12799_12801_12802_12803_12804_12805_12806_12807_12808,,,39000
1772702693362894,12819,fail_NoLoss,,12787_12788_12789_12791_12792_12793_12794_12795_12796_12797_12798_12799_12801_12802_12803_12804_12805_12806_12807_12808_12809_12811_12812_12813_12814_12815_12816_12817_12818,,,40000
1772702693483130,12830,success,12828,12797_12798_12799_12801_12802_12803_12804_12805_12806_12807_12808_12809_12811_12812_12813_12814_12815_12816_12817_12818_12820_12821_12822_12823_12824_12825_12826_12827_12828,214000,5000,263000
1772702693607838,12840,fail_NoLoss,,12807_12808_12809_12811_12812_12813_12814_12815_12816_12817_12818_12820_12821_12822_12823_12824_12825_12826_12827_12828_12829_12831_12832_12833_12834_12835_12836_12837_12838,,,40000
1772702693733759,12852,fail_NoLoss,,12817_12818_12820_12821_12822_12823_12824_12825_12826_12827_12828_12829_12831_12832_12833_12834_12835_12836_12837_12838_12839_12841_12842_12843_12844_12845_12846_12847_12848,,,39000
1772702693816997,12860,success,12853,12827_12828_12829_12831_12832_12833_12834_12835_12836_12837_12838_12839_12841_12842_12843_12844_12845_12846_12847_12848_12849_12850_12851_12853_12854_12855_12856_12857_12858,229000,5000,280000
1772702693904976,12869,fail_NoLoss,,12837_12838_12839_12841_12842_12843_12844_12845_12846_12847_12848_12849_12850_12851_12853_12854_12855_12856_12857_12858_12859_12861_12862_12863_12864_12865_12866_12867_12868,,,40000
1772702694025884,12881,success,12878,12847_12848_12849_12850_12851_12853_12854_12855_12856_12857_12858_12859_12861_12862_12863_12864_12865_12866_12867_12868_12870_12871_12872_12873_12874_12875_12876_12877_12878,234000,5000,286000
1772702694114472,12889,success,12883,12857_12858_12859_12861_12862_12863_12864_12865_12866_12867_12868_12870_12871_12872_12873_12874_12875_12876_12877_12878_12879_12880_12882_12883_12884_12885_12886_12887_12888,258000,5000,317000
1772702694236979,12902,fail_NoLoss,,12868_12870_12871_12872_12873_12874_12875_12876_12877_12878_12879_12880_12882_12883_12884_12885_12886_12887_12888_12890_12891_12892_12893_12894_12895_12896_12897_12898_12899,,,39000
1772702694509629,12927,fail_NoLoss,,12879_12880_12882_12883_12884_12885_12886_12887_12888_12890_12891_12892_12893_12894_12895_12896_12897_12898_12899_12900_12901_12903_12904_12905_12906_12907_12908_12909_12910,,,42000
1772702694510342,12930,success,12916,12890_12891_12892_12893_12894_12895_12896_12897_12898_12899_12900_12901_12903_12904_12905_12906_12907_12908_12909_12910_12911_12912_12913_12914_12915_12916_12917_12918_12919_12920,222000,5000,269000
1772702694597094,12938,fail_NoLoss,,12901_12903_12904_12905_12906_12907_12908_12909_12910_12911_12912_12913_12914_12915_12916_12917_12918_12919_12920_12921_12922_12923_12924_12925_12926_12928_12929_12931_12932,,,41000
1772702694649452,12945,fail_NoLoss,,12912_12913_12914_12915_12916_12917_12918_12919_12920_12921_12922_12923_12924_12925_12926_12928_12929_12931_12932_12933_12934_12935_12936_12937_12939_12940_12941_12942_12943,,,41000
1772702694736782,12955,success,12949,12923_12924_12925_12926_12928_12929_12931_12932_12933_12934_12935_12936_12937_12939_12940_12941_12942_12943_12944_12946_12947_12948_12949_12950_12951_12952_12953_12954,197000,4000,249000
1772702694866142,12966,fail_NoLoss,,12934_12935_12936_12937_12939_12940_12941_12942_12943_12944_12946_12947_12948_12949_12950_12951_12952_12953_12954_12956_12957_12958_12959_12960_12961_12962_12963_12964_12965,,,39000
1772702694988253,12977,success,12971,12946_12947_12948_12949_12950_12951_12952_12953_12954_12956_12957_12958_12959_12960_12961_12962_12963_12964_12965_12967_12968_12969_12970_12971_12972_12973_12974_12975_12976,223000,5000,275000
1772702695277300,12988_12999,success,12984_12985,12956_12957_12958_12959_12960_12961_12962_12963_12964_12965_12967_12968_12969_12970_12971_12972_12973_12974_12975_12976_12978_12979_12980_12981_12982_12983_12984_12985_12986_12987|12967_12968_12969_12970_12971_12972_12973_12974_12975_12976_12978_12979_12980_12981_12982_12983_12984_12985_12986_12987_12989_12990_12991_12992_12993_12994_12995_12996_12997,484000,8000,162768000_602000
1772702695359607,13010,fail_NoLoss,,12976_12978_12979_12980_12981_12982_12983_12984_12985_12986_12987_12989_12990_12991_12992_12993_12994_12995_12996_12997_12998_13000_13001_13002_13003_13004_13005_13006_13007,,,39000
1772702695444703,13018,success,13013,12986_12987_12989_12990_12991_12992_12993_12994_12995_12996_12997_12998_13000_13001_13002_13003_13004_13005_13006_13007_13008_13009_13011_13012_13013_13014_13015_13016_13017,217000,5000,267000
1772702695568640,13030,success,13021,12996_12997_12998_13000_13001_13002_13003_13004_13005_13006_13007_13008_13009_13011_13012_13013_13014_13015_13016_13017_13019_13020_13021_13022_13023_13024_13025_13026_13027,223000,5000,273000
1772702695693459,13041,fail_NoLoss,,13006_13007_13008_13009_13011_13012_13013_13014_13015_13016_13017_13019_13020_13021_13022_13023_13024_13025_13026_13027_13028_13029_13031_13032_13033_13034_13035_13036_13037,,,39000
1772702695782541,13048,success,13042,13016_13017_13019_13020_13021_13022_13023_13024_13025_13026_13027_13028_13029_13031_13032_13033_13034_13035_13036_13037_13038_13039_13040_13042_13043_13044_13045_13046_13047,218000,5000,269000
1772702695901953,13060,fail_NoLoss,,13026_13027_13028_13029_13031_13032_13033_13034_13035_13036_13037_13038_13039_13040_13042_13043_13044_13045_13046_13047_13049_13050_13051_13052_13053_13054_13055_13056_13057,,,39000
1772702696027482,13070,success,13064,13036_13037_13038_13039_13040_13042_13043_13044_13045_13046_13047_13049_13050_13051_13052_13053_13054_13055_13056_13057_13058_13059_13061_13062_13063_13064_13065_13066_13067,219000,5000,270000
1772702696196689,13087,success,13080,13055_13056_13057_13058_13059_13061_13062_13063_13064_13065_13066_13067_13068_13069_13071_13072_13073_13074_13075_13076_13077_13079_13080_13081_13082_13083_13084_13085_13086,225000,5000,281000
1772702696318697,13098,fail_NoLoss,,13064_13065_13066_13067_13068_13069_13071_13072_13073_13074_13075_13076_13077_13079_13080_13081_13082_13083_13084_13085_13086_13088_13089_13090_13091_13092_13093_13094_13095,,,39000
1772702696402840,13106,fail_NoLoss,,13073_13074_13075_13076_13077_13079_13080_13081_13082_13083_13084_13085_13086_13088_13089_13090_13091_13092_13093_13094_13095_13096_13097_13099_13100_13101_13102_13103_13104,,,40000
1772702696491547,13114,success,13109,13082_13083_13084_13085_13086_13088_13089_13090_13091_13092_13093_13094_13095_13096_13097_13099_13100_13101_13102_13103_13104_13105_13107_13108_13109_13110_13111_13112_13113,212000,5000,261000
1772702696611234,13126,fail_NoLoss,,13091_13092_13093_13094_13095_13096_13097_13099_13100_13101_13102_13103_13104_13105_13107_13108_13109_13110_13111_13112_13113_13115_13116_13117_13118_13119_13120_13121_13122,,,40000
1772702696694142,13133,fail_NoLoss,,13100_13101_13102_13103_13104_13105_13107_13108_13109_13110_13111_13112_13113_13115_13116_13117_13118_13119_13120_13121_13122_13123_13124_13125_13127_13128_13129_13130_13131,,,39000
1772702696782738,13141,fail_NoLoss,,13109_13110_13111_13112_13113_13115_13116_13117_13118_13119_13120_13121_13122_13123_13124_13125_13127_13128_13129_13130_13131_13132_13134_13135_13136_13137_13138_13139_13140,,,42000
1772702696903510,13153,fail_NoLoss,,13118_13119_13120_13121_13122_13123_13124_13125_13127_13128_13129_13130_13131_13132_13134_13135_13136_13137_13138_13139_13140_13142_13143_13144_13145_13146_13147_13148_13149,,,40000
1772702696986554,13161,fail_NoLoss,,13127_13128_13129_13130_13131_13132_13134_13135_13136_13137_13138_13139_13140_13142_13143_13144_13145_13146_13147_13148_13149_13150_13151_13152_13154_13155_13156_13157_13158,,,40000
1772702697070910,13170,fail_NoLoss,,13136_13137_13138_13139_13140_13142_13143_13144_13145_13146_13147_13148_13149_13150_13151_13152_13154_13155_13156_13157_13158_13159_13160_13162_13163_13164_13165_13166_13167,,,41000
1772702697153112,13178,fail_NoLoss,,13145_13146_13147_13148_13149_13150_13151_13152_13154_13155_13156_13157_13158_13159_13160_13162_13163_13164_13165_13166_13167_13168_13169_13171_13172_13173_13174_13175_13176,,,40000
1772702697320662,13187_13196,success,13183_13184,13154_13155_13156_13157_13158_13159_13160_13162_13163_13164_13165_13166_13167_13168_13169_13171_13172_13173_13174_13175_13176_13177_13179_13180_13181_13182_13183_13184_13185|13163_13164_13165_13166_13167_13168_13169_13171_13172_13173_13174_13175_13176_13177_13179_13180_13181_13182_13183_13184_13185_13186_13188_13189_13190_13191_13192_13193_13194,464000,7000,84162000_576000
1772702697408881,13204,fail_NoLoss,,13172_13173_13174_13175_13176_13177_13179_13180_13181_13182_13183_13184_13185_13186_13188_13189_13190_13191_13192_13193_13194_13195_13197_13198_13199_13200_13201_13202_13203,,,40000
1772702697528733,13215,success,13205,13181_13182_13183_13184_13185_13186_13188_13189_13190_13191_13192_13193_13194_13195_13197_13198_13199_13200_13201_13202_13203_13205_13206_13207_13208_13209_13210_13211_13212,213000,4000,262000
1772702697616885,13222,fail_NoLoss,,13190_13191_13192_13193_13194_13195_13197_13198_13199_13200_13201_13202_13203_13205_13206_13207_13208_13209_13210_13211_13212_13213_13214_13216_13217_13218_13219_13220_13221,,,58000
1772702697696838,13231,fail_NoLoss,,13199_13200_13201_13202_13203_13205_13206_13207_13208_13209_13210_13211_13212_13213_13214_13216_13217_13218_13219_13220_13221_13223_13224_13225_13226_13227_13228_13229_13230,,,60000
1772702697821296,13243,fail_NoLoss,,13208_13209_13210_13211_13212_13213_13214_13216_13217_13218_13219_13220_13221_13223_13224_13225_13226_13227_13228_13229_13230_13232_13233_13234_13235_13236_13237_13238_13239,,,58000
1772702697906145,13252,fail_NoLoss,,13217_13218_13219_13220_13221_13223_13224_13225_13226_13227_13228_13229_13230_13232_13233_13234_13235_13236_13237_13238_13239_13240_13241_13242_13244_13245_13246_13247_13248,,,55000
1772702697995544,13259,success,13256,13226_13227_13228_13229_13230_13232_13233_13234_13235_13236_13237_13238_13239_13240_13241_13242_13244_13245_13246_13247_13248_13249_13250_13251_13253_13254_13255_13256_13257,313000,6000,380000
1772702698033822,13267,fail_NoLoss,,13235_13236_13237_13238_13239_13240_13241_13242_13244_13245_13246_13247_13248_13249_13250_13251_13253_13254_13255_13256_13257_13258_13260_13261_13262_13263_13264_13265_13266,,,74000
