timestamp,packetsSent,bytesSent,reportsSent,totalRoundTripTime,roundTripTimeMeasurements
1773459001738216,20782,7737147,159,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
1773459002324735,20854,7763483,160,0,0
